,year,filiere,banque,ecole,inscrits_nb,inscrits_filles,inscrits_cinq_demi,admissibles_nb,admissibles_filles,admissibles_cinq_demi,classes_nb,classes_filles,classes_cinq_demi,rg_dernier_appele,integres_nb,integres_filles,integres_cinq_demi,places,appeles,integres_rg_median,integres_rg_moyen,longitude,latitude,postalcode
6479,2007,PC,CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE,ENSIC Nancy,,,,,,,,,,1053.0,62.0,46.0,33.0,65.0,,,,6.179947200000001,48.69961139999999,54
6480,2007,MP,CONCOURS COMMUNS POLYTECHNIQUES,ENSIC Nancy,,,,,,,,,,1961.0,10.0,60.0,20.0,10.0,,,,6.179947200000001,48.69961139999999,54
6481,2004,PSI,CONC. COMM. POLYTECHNIQUE,ENSIC Nancy,,,,,,,,,,1833,4.0,50.0,0.0,10,,,,6.179947200000001,48.69961139999999,54
6482,2004,MP,CONC. COMM. POLYTECHNIQUE,ENSIC Nancy,,,,,,,,,,2437,7.0,71.0,29.0,10,,,,6.179947200000001,48.69961139999999,54
6483,2004,PC,CCP : ECOLES RECRUTANT SUR LE C,ENSIC Nancy,,,,,,,,,,1296,71.0,49.0,15.0,65,,,,6.179947200000001,48.69961139999999,54
6484,2010,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSIC Nancy,,,,,,,,,,1364,3.0,100.0,0.0,5,,,,6.179947200000001,48.69961139999999,54
6485,2010,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE,ENSIC Nancy,,,,,,,,,,1443,65.0,58.0,20.0,65,,,,6.179947200000001,48.69961139999999,54
6486,2010,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSIC Nancy,,,,,,,,,,2264,4.0,75.0,50.0,10,,,,6.179947200000001,48.69961139999999,54
6487,2005,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE,ENSIC Nancy,,,,,,,,,,1196.0,63.0,57.0,37.0,65,,,,6.179947200000001,48.69961139999999,54
6488,2005,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSIC Nancy,,,,,,,,,,2162.0,11.0,63.0,19.0,10,,,,6.179947200000001,48.69961139999999,54
6489,2005,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSIC Nancy,,,,,,,,,,1381.0,6.0,33.0,34.0,5,,,,6.179947200000001,48.69961139999999,54
6490,2017,bcpst,PC BIO,ENSIC Nancy,,,,,,,,,,569.0,6.0,66.7,33.3,7,,,,6.179947200000001,48.69961139999999,54
6491,2017,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE,ENSIC Nancy,,,,,,,,,,2268.0,40.0,45.0,25.0,45,,,,6.179947200000001,48.69961139999999,54
6492,2017,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSIC Nancy,,,,,,,,,,2875.0,5.0,40.0,40.0,7,,,,6.179947200000001,48.69961139999999,54
6493,2017,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSIC Nancy,,,,,,,,,,3509.0,11.0,54.5,9.1,7,,,,6.179947200000001,48.69961139999999,54
6494,2002,MP,CONC. COMM. POLYTECHNIQUE,ENSIC Nancy,,,,,,,,,,,8.0,50.0,62.0,10,2990.0,,,6.179947200000001,48.69961139999999,54
6495,2002,PSI,CONC. COMM. POLYTECHNIQUE,ENSIC Nancy,,,,,,,,,,,3.0,33.0,0.0,8,1643.0,,,6.179947200000001,48.69961139999999,54
6496,2002,PC,CCP : ECOLES DE CHIMIE,ENSIC Nancy,,,,,,,,,,,64.0,48.0,17.0,72,1756.0,,,6.179947200000001,48.69961139999999,54
6497,2011,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,2760,12.0,16.0,42.0,10.0,,,,-0.3644096000000001,43.3194063,64
6498,2011,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,3555,5.0,40.0,40.0,5.0,,,,-0.3644096000000001,43.3194063,64
6499,2012,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,2801,13.0,15.0,47.0,10.0,,,,-0.3644096000000001,43.3194063,64
6500,2012,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,3600,4.0,25.0,50.0,5.0,,,,-0.3644096000000001,43.3194063,64
6501,2013,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,3748,5.0,20.0,20.0,5.0,,,,-0.3644096000000001,43.3194063,64
6502,2013,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,2985,9.0,33.0,34.0,10.0,,,,-0.3644096000000001,43.3194063,64
6503,2014,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,3681,11.0,18.0,37.0,10.0,,,,-0.3644096000000001,43.3194063,64
6504,2014,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,2857,10.0,20.0,20.0,10.0,,,,-0.3644096000000001,43.3194063,64
6505,2015,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,2837,14.0,21.0,50.0,10.0,,,,-0.3644096000000001,43.3194063,64
6506,2015,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,3728,6.0,33.0,50.0,10.0,,,,-0.3644096000000001,43.3194063,64
6507,2016,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,3024.0,13.0,15.4,30.8,12.0,,,,-0.3644096000000001,43.3194063,64
6508,2016,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,3754.0,11.0,36.4,36.4,10.0,,,,-0.3644096000000001,43.3194063,64
6509,2009,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,3008,4.0,50.0,0.0,5.0,,,,-0.3644096000000001,43.3194063,64
6510,2009,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENSGTI Pau-Energétique,,,,,,,,,,2580,5.0,40.0,20.0,5.0,,,,-0.3644096000000001,43.3194063,64
6511,2009,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,2420,7.0,14.0,15.0,5.0,,,,-0.3644096000000001,43.3194063,64
6512,2020,psi,CONCOURS COMMUN INP,ENSGTI Pau-Energétique,,,,,,,,,,,12.0,41.7,8.3,12.0,,3466.0,3234.0,-0.3644096000000001,43.3194063,64
6513,2020,mp,CONCOURS COMMUN INP,ENSGTI Pau-Energétique,,,,,,,,,,,8.0,25.0,25.0,12.0,,4081.0,4074.0,-0.3644096000000001,43.3194063,64
6514,2020,tsi,CONCOURS COMMUN INP,ENSGTI Pau-Energétique,,,,,,,,,,,2.0,0.0,0.0,2.0,,296.0,296.0,-0.3644096000000001,43.3194063,64
6515,2019,psi,CONCOURS COMMUN INP,ENSGTI Pau-Energétique,,,,,,,,,,,8.0,25.0,25.0,12.0,,2847.0,2689.0,-0.3644096000000001,43.3194063,64
6516,2019,mp,CONCOURS COMMUN INP,ENSGTI Pau-Energétique,,,,,,,,,,,10.0,30.0,20.0,10.0,,3714.0,3498.0,-0.3644096000000001,43.3194063,64
6517,2019,tsi,CONCOURS COMMUN INP,ENSGTI Pau-Energétique,,,,,,,,,,,1.0,0.0,0.0,2.0,,160.0,160.0,-0.3644096000000001,43.3194063,64
6518,2010,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,2566,11.0,45.0,0.0,10,,,,-0.3644096000000001,43.3194063,64
6519,2010,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,3361,7.0,42.0,29.0,5,,,,-0.3644096000000001,43.3194063,64
6520,2017,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,2987.0,8.0,37.5,37.5,12,,,,-0.3644096000000001,43.3194063,64
6521,2017,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,3818.0,8.0,25.0,37.5,10,,,,-0.3644096000000001,43.3194063,64
6522,2018,tsi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,,0.0,0.0,0.0,2,,0.0,0.0,-0.3644096000000001,43.3194063,64
6523,2018,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,,13.0,23.1,38.5,10,,3718.0,3607.0,-0.3644096000000001,43.3194063,64
6524,2018,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENSGTI Pau-Energétique,,,,,,,,,,,17.0,11.8,29.4,12,,2921.0,2794.0,-0.3644096000000001,43.3194063,64
6525,2021,psi,CONCOURS COMMUN INP,ENSGTI Pau-Energétique,,,,,,,,,,,9.0,44.4,0.0,12,,2786.0,2738.0,-0.3644096000000001,43.3194063,64
6526,2021,mp,CONCOURS COMMUN INP,ENSGTI Pau-Energétique,,,,,,,,,,,9.0,22.2,22.2,12,,3995.0,3873.0,-0.3644096000000001,43.3194063,64
6527,2021,tsi,CONCOURS COMMUN INP,ENSGTI Pau-Energétique,,,,,,,,,,,2.0,0.0,0.0,2,,178.0,178.0,-0.3644096000000001,43.3194063,64
6528,2011,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,933,27.0,25.0,30.0,26.0,,,,1.4830052,43.5642909,31
6529,2011,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1645,33.0,39.0,34.0,42.0,,,,1.4830052,43.5642909,31
6530,2011,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,1121,17.0,17.0,65.0,18.0,,,,1.4830052,43.5642909,31
6531,2012,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1047,34.0,20.0,18.0,31.0,,,,1.4830052,43.5642909,31
6532,2012,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1729,35.0,25.0,40.0,41.0,,,,1.4830052,43.5642909,31
6533,2012,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,1072,19.0,36.0,53.0,19.0,,,,1.4830052,43.5642909,31
6534,2012,tsi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,126,3.0,0.0,34.0,3.0,,,,1.4830052,43.5642909,31
6535,2013,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1505,40.0,20.0,38.0,42.0,,,,1.4830052,43.5642909,31
6536,2013,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,951,34.0,23.0,15.0,32.0,,,,1.4830052,43.5642909,31
6537,2013,tsi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,67,5.0,0.0,40.0,3.0,,,,1.4830052,43.5642909,31
6538,2013,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,832,17.0,23.0,36.0,19.0,,,,1.4830052,43.5642909,31
6539,2014,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1412,45.0,15.0,47.0,39.0,,,,1.4830052,43.5642909,31
6540,2014,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,992,34.0,14.0,24.0,29.0,,,,1.4830052,43.5642909,31
6541,2014,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,851,19.0,15.0,22.0,16.0,,,,1.4830052,43.5642909,31
6542,2014,tsi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,76,3.0,0.0,67.0,3.0,,,,1.4830052,43.5642909,31
6543,2015,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,986,32.0,21.0,25.0,31.0,,,,1.4830052,43.5642909,31
6544,2015,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,878,19.0,36.0,64.0,17.0,,,,1.4830052,43.5642909,31
6545,2015,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1515,38.0,13.0,32.0,39.0,,,,1.4830052,43.5642909,31
6546,2015,pt,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,437.0,2.0,100.0,0.0,2.0,,,,1.4830052,43.5642909,31
6547,2015,tsi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,4,1.0,0.0,0.0,1.0,,,,1.4830052,43.5642909,31
6548,2006,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1289.0,35.0,25.0,38.0,38.0,,,,1.4830052,43.5642909,31
6549,2006,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,847.0,21.0,23.0,72.0,27.0,,,,1.4830052,43.5642909,31
6550,2006,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,716.0,26.0,11.0,43.0,26.0,,,,1.4830052,43.5642909,31
6551,2016,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,951.0,38.0,23.7,15.8,36.0,,,,1.4830052,43.5642909,31
6552,2016,pt,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,341.0,2.0,0.0,0.0,3.0,,,,1.4830052,43.5642909,31
6553,2016,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1703.0,41.0,9.8,36.6,41.0,,,,1.4830052,43.5642909,31
6554,2016,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,1060.0,24.0,20.8,20.8,21.0,,,,1.4830052,43.5642909,31
6555,2009,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1472,41.0,29.0,30.0,40.0,,,,1.4830052,43.5642909,31
6556,2009,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,880,13.0,23.0,54.0,18.0,,,,1.4830052,43.5642909,31
6557,2009,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,872,26.0,26.0,47.0,25.0,,,,1.4830052,43.5642909,31
6558,2020,pc,CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,,23.0,17.4,30.4,20.0,,983.0,928.0,1.4830052,43.5642909,31
6559,2020,psi,CONCOURS COMMUN INP,ENAC Toulouse Civil,,,,,,,,,,,28.0,21.4,32.1,34.0,,1211.0,1147.0,1.4830052,43.5642909,31
6560,2020,mp,CONCOURS COMMUN INP,ENAC Toulouse Civil,,,,,,,,,,,30.0,10.0,30.0,39.0,,1689.0,1547.0,1.4830052,43.5642909,31
6561,2020,pt,CONCOURS COMMUN INP,ENAC Toulouse Civil,,,,,,,,,,,3.0,0.0,33.3,2.0,,698.0,606.0,1.4830052,43.5642909,31
6562,2008,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1322,36.0,11.0,28.0,40.0,,,,1.4830052,43.5642909,31
6563,2008,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,860,22.0,45.0,37.0,20.0,,,,1.4830052,43.5642909,31
6564,2008,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,770,30.0,10.0,24.0,25.0,,,,1.4830052,43.5642909,31
6565,2007,PSI,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,783.0,26.0,26.0,27.0,27.0,,,,1.4830052,43.5642909,31
6566,2007,PC,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,875.0,21.0,38.0,43.0,25.0,,,,1.4830052,43.5642909,31
6567,2007,MP,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1301.0,40.0,27.0,33.0,36.0,,,,1.4830052,43.5642909,31
6568,2019,psi,CONCOURS COMMUN INP,ENAC Toulouse Civil,,,,,,,,,,,37.0,18.9,35.1,34.0,,821.0,765.0,1.4830052,43.5642909,31
6569,2019,mp,CONCOURS COMMUN INP,ENAC Toulouse Civil,,,,,,,,,,,37.0,35.1,37.8,39.0,,1061.0,1016.0,1.4830052,43.5642909,31
6570,2019,pt,CONCOURS COMMUN INP,ENAC Toulouse Civil,,,,,,,,,,,2.0,0.0,0.0,2.0,,599.0,599.0,1.4830052,43.5642909,31
6571,2019,pc,CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,,17.0,29.4,47.1,19.0,,773.0,812.0,1.4830052,43.5642909,31
6572,2010,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,939,25.0,12.0,24.0,26,,,,1.4830052,43.5642909,31
6573,2010,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,1023,16.0,37.0,50.0,18,,,,1.4830052,43.5642909,31
6574,2010,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1480,47.0,21.0,56.0,42,,,,1.4830052,43.5642909,31
6575,2005,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,704.0,20.0,15.0,60.0,27,,,,1.4830052,43.5642909,31
6576,2005,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1187.0,40.0,20.0,33.0,37,,,,1.4830052,43.5642909,31
6577,2005,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,786.0,23.0,4.0,27.0,25,,,,1.4830052,43.5642909,31
6578,2017,pt,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,479.0,4.0,0.0,25.0,3,,,,1.4830052,43.5642909,31
6579,2017,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,933.0,22.0,22.7,22.7,19,,,,1.4830052,43.5642909,31
6580,2017,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,899.0,35.0,20.0,28.6,34,,,,1.4830052,43.5642909,31
6581,2017,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,1345.0,41.0,17.1,24.4,39,,,,1.4830052,43.5642909,31
6582,2018,pt,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,,2.0,0.0,50.0,2,,406.0,406.0,1.4830052,43.5642909,31
6583,2018,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,,17.0,23.5,23.5,20,,637.0,624.0,1.4830052,43.5642909,31
6584,2018,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,,38.0,31.6,44.7,39,,1061.0,963.0,1.4830052,43.5642909,31
6585,2018,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Civil,,,,,,,,,,,36.0,11.1,11.1,35,,537.0,526.0,1.4830052,43.5642909,31
6586,2021,psi,CONCOURS COMMUN INP,ENAC Toulouse Civil,,,,,,,,,,,31.0,6.5,38.7,35,,1177.0,1161.0,1.4830052,43.5642909,31
6587,2021,mp,CONCOURS COMMUN INP,ENAC Toulouse Civil,,,,,,,,,,,36.0,16.7,38.9,39,,2021.0,1954.0,1.4830052,43.5642909,31
6588,2021,pc,CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Civil,,,,,,,,,,,16.0,37.5,62.5,19.0,,1296.0,1208.0,1.4830052,43.5642909,31
6589,2021,pt,CONCOURS COMMUN INP,ENAC Toulouse Civil,,,,,,,,,,,2.0,0.0,0.0,2,,595.0,595.0,1.4830052,43.5642909,31
6590,2011,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,355,4.0,25.0,25.0,3.0,,,,1.4830052,43.5642909,31
6591,2011,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,271,3.0,0.0,34.0,3.0,,,,1.4830052,43.5642909,31
6592,2011,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,244,3.0,33.0,0.0,2.0,,,,1.4830052,43.5642909,31
6593,2012,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,206,4.0,25.0,25.0,4.0,,,,1.4830052,43.5642909,31
6594,2012,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,438,5.0,60.0,20.0,5.0,,,,1.4830052,43.5642909,31
6595,2012,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,414,4.0,50.0,25.0,4.0,,,,1.4830052,43.5642909,31
6596,2013,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,369,4.0,50.0,50.0,4.0,,,,1.4830052,43.5642909,31
6597,2013,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,193,2.0,50.0,0.0,2.0,,,,1.4830052,43.5642909,31
6598,2013,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,289,2.0,0.0,50.0,2.0,,,,1.4830052,43.5642909,31
6599,2014,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,668,6.0,16.0,34.0,6.0,,,,1.4830052,43.5642909,31
6600,2014,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,332,5.0,0.0,40.0,5.0,,,,1.4830052,43.5642909,31
6601,2014,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,311,4.0,50.0,75.0,4.0,,,,1.4830052,43.5642909,31
6602,2015,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,176,5.0,20.0,40.0,5.0,,,,1.4830052,43.5642909,31
6603,2015,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,225,3.0,0.0,100.0,3.0,,,,1.4830052,43.5642909,31
6604,2015,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,412,7.0,0.0,29.0,7.0,,,,1.4830052,43.5642909,31
6605,2006,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,184.0,2.0,50.0,0.0,2.0,,,,1.4830052,43.5642909,31
6606,2006,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,37.0,2.0,50.0,0.0,2.0,,,,1.4830052,43.5642909,31
6607,2006,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,66.0,2.0,0.0,0.0,2.0,,,,1.4830052,43.5642909,31
6608,2016,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,186.0,3.0,0.0,0.0,3.0,,,,1.4830052,43.5642909,31
6609,2016,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,245.0,4.0,25.0,50.0,4.0,,,,1.4830052,43.5642909,31
6610,2016,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,102.0,1.0,0.0,0.0,1.0,,,,1.4830052,43.5642909,31
6611,2009,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,237,2.0,50.0,0.0,2.0,,,,1.4830052,43.5642909,31
6612,2009,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,168,2.0,50.0,100.0,2.0,,,,1.4830052,43.5642909,31
6613,2009,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,153,2.0,0.0,0.0,2.0,,,,1.4830052,43.5642909,31
6614,2020,pc,CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,,3.0,0.0,66.7,3.0,,153.0,147.0,1.4830052,43.5642909,31
6615,2020,psi,CONCOURS COMMUN INP,ENAC Toulouse Fonctionnaire,,,,,,,,,,,5.0,0.0,0.0,5.0,,646.0,621.0,1.4830052,43.5642909,31
6616,2020,mp,CONCOURS COMMUN INP,ENAC Toulouse Fonctionnaire,,,,,,,,,,,5.0,20.0,20.0,5.0,,242.0,389.0,1.4830052,43.5642909,31
6617,2008,mp,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,271,2.0,0.0,0.0,2.0,,,,1.4830052,43.5642909,31
6618,2008,pc,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,136,2.0,0.0,100.0,2.0,,,,1.4830052,43.5642909,31
6619,2008,psi,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,80,2.0,0.0,50.0,2.0,,,,1.4830052,43.5642909,31
6620,2007,PSI,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,108.0,3.0,33.0,34.0,3.0,,,,1.4830052,43.5642909,31
6621,2007,PC,CCP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE,ENAC Toulouse Fonctionnaire,,,,,,,,,,310.0,4.0,25.0,50.0,3.0,,,,1.4830052,43.5642909,31
6622,2007,MP,CONCOURS COMMUNS POLYTECHNIQUES,ENAC Toulouse Fonctionnaire,,,,,,,,,,209.0,4.0,0.0,75.0,4.0,,,,1.4830052,43.5642909,31
6623,2019,psi,CONCOURS COMMUN INP,ENAC Toulouse Fonctionnaire,,,,,,,,,,,5.0,0.0,0.0,5.0,,200.0,191.0,1.4830052,43.5642909,31
